17.775,7,3.817,-0.062
17.775,36,1.717,0.319
18.015,36,1.624,0.453
18.24,36,1.534,0.563
18.48,7,3.671,0.274
18.72,7,3.584,0.355
18.945,61,2.951,-0.138
18.945,7,3.418,0.48
19.185,7,3.231,0.566
19.425,5,2.445,0.408
19.65,61,2.915,0.154
19.89,61,2.834,0.252
20.115,14,4.892,0.071
20.115,61,2.816,0.297
20.355,61,2.784,0.317
20.595,72,6.782,0.052
20.595,61,2.757,0.316
20.82,72,6.782,0.062
20.82,61,2.751,0.321
21.06,61,2.712,0.346
21.285,61,2.662,0.411
21.435,61,2.662,0.411
21.585,61,2.662,0.411
21.87,14,4.613,0.215
21.87,61,2.577,0.431
22.335,61,2.513,0.491
22.575,61,2.486,0.508
22.8,61,2.482,0.511
23.04,61,2.438,0.519
23.28,9,5.933,-0.044
23.28,61,2.433,0.519
23.97,81,3.458,0.229
24.21,14,4.202,0.414
24.435,81,3.418,0.281
24.435,72,6.191,0.377
24.675,23,3.973,0.096
24.675,72,6.191,0.382
24.915,63,4.393,0.013
25.065,63,4.393,0.013
25.275,63,4.393,0.013
25.56,27,2.168,-0.107
25.56,72,6.06,0.435
25.83,23,3.885,0.189
25.83,72,5.933,0.465
26.07,23,3.893,0.227
26.07,90,7.307,0.52
26.31,9,5.813,0.208
26.55,9,5.697,0.216
26.55,72,5.697,0.511
27.015,45,7.501,0.188
27.015,90,7.123,0.548
27.495,23,3.792,0.291
27.495,90,7.123,0.567
27.72,9,5.585,0.256
27.72,90,7.123,0.569
28.2,9,5.585,0.248
28.2,23,3.817,0.291
28.44,90,7.123,0.563
28.665,9,5.567,0.244
28.665,72,5.585,0.533
28.905,45,7.307,0.208
28.905,90,7.123,0.567
29.145,9,5.479,0.247
29.145,90,6.948,0.564
29.385,45,7.307,0.203
29.385,90,7.088,0.561
29.625,45,7.307,0.188
29.625,90,7.123,0.547
30.09,63,3.976,0.162
30.09,72,5.479,0.544
30.09,90,6.948,0.564
30.33,45,7.123,0.191
30.33,90,7.079,0.554
30.57,27,1.8,-0.054
30.57,90,6.967,0.553
31.035,45,7.123,0.196
31.035,90,6.948,0.56
31.275,9,5.376,0.251
31.275,90,6.948,0.572
31.515,81,2.791,0.496
31.515,90,6.782,0.567
31.755,27,1.737,-0.026
31.98,81,2.84,0.416
32.22,63,3.919,0.004
32.475,63,3.849,-0.123
32.475,9,5.376,-0.041
