12.39,61,2.565,-0.25
12.615,36,4.876,-0.279
12.855,70,5.884,-0.389
12.855,27,3.126,0.382
13.095,70,5.884,-0.386
13.095,81,1.525,0.254
13.095,27,3.112,0.387
13.335,70,5.884,-0.384
13.335,27,3.101,0.391
13.575,36,4.848,-0.27
13.575,32,5.434,0.068
13.8,5,3.226,-0.472
13.8,36,4.876,-0.27
14.04,36,4.808,-0.28
14.04,27,3.058,0.394
14.265,36,4.804,-0.281
14.265,27,3.054,0.39
14.505,36,4.722,-0.281
14.505,27,3.025,0.397
15.6,7,3.338,-0.552
15.6,61,2.456,-0.04
15.825,70,6.139,-0.053
16.05,61,2.414,0.149
16.29,61,2.381,0.213
16.53,25,5.54,0.444
16.995,61,2.214,0.382
17.22,5,3.226,0.263
17.22,61,2.149,0.441
17.46,70,5.765,0.348
17.46,61,2.085,0.492
17.7,5,3.12,0.348
17.7,61,2.046,0.508
17.94,70,5.65,0.385
17.94,36,4.232,0.494
18.18,5,3.083,0.356
18.18,61,2.028,0.509
18.405,5,3.077,0.361
18.405,61,2.017,0.511
18.555,70,5.65,0.388
18.555,36,4.195,0.498
18.555,61,2.017,0.511
18.75,7,3.729,0.01
18.75,5,3.077,0.361
18.75,70,5.65,0.388
18.75,36,4.195,0.498
18.75,61,2.017,0.511
19.29,7,3.658,0.014
19.29,5,2.984,0.386
19.29,36,4.104,0.506
19.545,7,3.656,0.014
19.545,5,2.97,0.394
19.545,36,4.095,0.505
19.785,7,3.658,0.013
19.785,70,5.65,0.387
19.785,5,2.96,0.396
19.785,36,4.112,0.505
20.025,7,3.635,0.011
20.025,70,5.54,0.385
20.025,5,2.906,0.403
20.025,36,4.067,0.505
20.265,7,3.595,0.012
20.265,70,5.519,0.393
20.265,5,2.892,0.409
20.265,36,4.058,0.506
20.505,7,3.592,0.014
20.505,70,5.54,0.395
20.505,5,2.88,0.415
20.505,36,4.052,0.507
21,7,3.545,0.012
21,70,5.455,0.397
21,5,2.818,0.427
21,36,3.99,0.509
21.48,7,3.531,0.013
21.48,70,5.434,0.399
21.48,5,2.794,0.44
21.48,36,3.98,0.51
21.72,7,3.501,0.01
21.72,70,5.434,0.399
21.72,5,2.782,0.445
22.215,7,3.461,0.011
22.215,70,5.398,0.402
22.215,5,2.728,0.459
22.215,36,3.935,0.512
22.71,7,3.451,0.011
22.71,70,5.388,0.404
22.71,5,2.684,0.473
22.965,70,5.434,0.421
22.965,5,2.68,0.487
23.205,5,2.676,0.491
23.445,5,2.635,0.503
23.7,70,5.234,0.421
23.7,5,2.598,0.509
24.195,70,5.234,0.424
24.45,7,3.307,0.032
24.45,70,5.218,0.425
25.185,7,3.266,0.026
25.185,70,5.176,0.427
25.425,70,5.14,0.427
25.905,70,5.14,0.429
26.13,70,5.049,0.424
26.37,7,3.166,0.022
26.37,70,5.123,0.43
26.61,70,5.14,0.427
26.85,70,5.064,0.436
27.09,70,5.036,0.439
27.33,70,5.041,0.435
27.57,70,5.042,0.438
27.81,70,5.049,0.436
28.05,70,4.996,0.442
28.29,70,4.974,0.445
28.53,70,4.954,0.444
28.77,7,3.038,0.031
29.25,7,2.991,0.028
29.25,70,4.909,0.449
29.79,7,2.96,0.026
30.045,7,2.932,0.032
30.045,70,4.842,0.454
30.3,7,2.9,0.102
