0,1.5987,2.9159,-0.2954
0.015,1.5988,2.9159,-0.2954
0.03,1.5988,2.9159,-0.2954
0.045,1.5988,2.9159,-0.2955
0.06,1.5987,2.9158,-0.29556
0.075,1.5987,2.9158,-0.29564
0.09,1.5987,2.9158,-0.29573
0.105,1.5987,2.9158,-0.29583
0.12,1.5987,2.9158,-0.296
0.135,1.5987,2.9158,-0.296
0.15,1.5987,2.9158,-0.296
0.165,1.5987,2.9158,-0.296
0.18,1.5987,2.9158,-0.29587
0.195,1.5987,2.9158,-0.29554
0.21,1.5988,2.9158,-0.29544
0.225,1.5988,2.9159,-0.2954
0.24,1.5988,2.9159,-0.2954
0.255,1.5988,2.9159,-0.29542
0.27,1.5988,2.9159,-0.29551
0.285,1.5988,2.9158,-0.29565
0.3,1.5987,2.9158,-0.29579
0.315,1.5987,2.9158,-0.29588
0.33,1.5987,2.9157,-0.2959
0.345,1.5987,2.9157,-0.29593
0.36,1.5987,2.9157,-0.29605
0.375,1.5987,2.9158,-0.29606
0.39,1.5988,2.9158,-0.29588
0.405,1.5988,2.9158,-0.29578
0.42,1.5988,2.9159,-0.2957
0.435,1.5988,2.9159,-0.29557
0.45,1.5988,2.9159,-0.29541
0.465,1.5988,2.9159,-0.2954
0.48,1.5988,2.9159,-0.29557
0.495,1.5988,2.9159,-0.2956
0.51,1.5988,2.9159,-0.2956
0.525,1.5988,2.9159,-0.2956
0.54,1.5988,2.9158,-0.29562
0.555,1.5988,2.9158,-0.2957
0.57,1.5988,2.9158,-0.2957
0.585,1.5988,2.9158,-0.2957
0.6,1.5988,2.9158,-0.29569
0.615,1.5988,2.9158,-0.2957
0.63,1.5987,2.9158,-0.29563
0.645,1.5987,2.9159,-0.29544
0.66,1.5988,2.9159,-0.29545
0.675,1.5988,2.9159,-0.29552
0.69,1.5988,2.9159,-0.29558
0.705,1.5988,2.9159,-0.2955
0.72,1.5988,2.9159,-0.29557
0.735,1.5988,2.9158,-0.2956
0.75,1.5988,2.9158,-0.2957
0.765,1.5988,2.9158,-0.29562
0.78,1.5988,2.9158,-0.2956
0.795,1.5988,2.9158,-0.29576
0.81,1.5988,2.9158,-0.2958
0.825,1.5987,2.9158,-0.2958
0.84,1.5987,2.9158,-0.2957
0.855,1.5987,2.9158,-0.2957
0.87,1.5988,2.9159,-0.2957
0.885,1.5988,2.9159,-0.2956
0.9,1.5988,2.9159,-0.2955
0.915,1.5988,2.9159,-0.2955
0.93,1.5988,2.9159,-0.29566
0.945,1.5988,2.9159,-0.2958
0.96,1.5988,2.9159,-0.2958
0.975,1.5987,2.9158,-0.29583
0.99,1.5987,2.9158,-0.29588
1.005,1.5987,2.9159,-0.2958
1.02,1.5988,2.9159,-0.29578
1.035,1.5988,2.9159,-0.2956
1.05,1.5988,2.9159,-0.2956
1.065,1.5988,2.9159,-0.29568
1.08,1.5987,2.9159,-0.29554
1.095,1.5987,2.9159,-0.2955
1.11,1.5987,2.9159,-0.2955
1.125,1.5987,2.9159,-0.29547
1.14,1.5988,2.9159,-0.2954
1.155,1.5988,2.9159,-0.29542
1.17,1.5988,2.9159,-0.29555
1.185,1.5988,2.9159,-0.29569
1.2,1.5988,2.9159,-0.2957
1.215,1.5988,2.9159,-0.29578
1.23,1.5988,2.9158,-0.2958
1.245,1.5988,2.9158,-0.2959
1.26,1.5988,2.9158,-0.2959
1.275,1.5988,2.9158,-0.29587
1.29,1.5987,2.9158,-0.2957
1.305,1.5987,2.9158,-0.2957
1.32,1.5987,2.9158,-0.2957
1.335,1.5987,2.9158,-0.29561
1.35,1.5988,2.9159,-0.2954
1.365,1.5988,2.9159,-0.2954
1.38,1.5988,2.9159,-0.2954
1.395,1.5988,2.9159,-0.29545
1.41,1.5988,2.9159,-0.2955
1.425,1.5988,2.9158,-0.29559
1.44,1.5988,2.9158,-0.2958
1.455,1.5988,2.9158,-0.2958
1.47,1.5988,2.9157,-0.29585
1.485,1.5987,2.9157,-0.2959
1.5,1.5987,2.9158,-0.2959
1.515,1.5988,2.9158,-0.29583
1.53,1.5988,2.9158,-0.29574
1.545,1.5988,2.9159,-0.2957
1.56,1.5988,2.9159,-0.29566
1.575,1.5988,2.9159,-0.29558
1.59,1.5988,2.9159,-0.2954
1.605,1.5988,2.9159,-0.2954
1.62,1.5988,2.9158,-0.2954
1.635,1.5988,2.9158,-0.29549
1.65,1.5988,2.9158,-0.2955
1.665,1.5988,2.9158,-0.2955
1.68,1.5988,2.9158,-0.2955
1.695,1.5988,2.9158,-0.29553
1.71,1.5988,2.9158,-0.2956
1.725,1.5987,2.9158,-0.2956
1.74,1.5987,2.9159,-0.29564
1.755,1.5987,2.9159,-0.2957
1.77,1.5987,2.9159,-0.2957
1.785,1.5988,2.9159,-0.29561
1.8,1.5988,2.9159,-0.2955
1.815,1.5988,2.9159,-0.2955
1.83,1.5988,2.9159,-0.2955
1.845,1.5988,2.9159,-0.2955
1.86,1.5988,2.9159,-0.29554
1.875,1.5988,2.9159,-0.2956
1.89,1.5988,2.9159,-0.2956
1.905,1.5988,2.9159,-0.2956
1.92,1.5988,2.9159,-0.2956
1.935,1.5988,2.9159,-0.2956
1.95,1.5988,2.9158,-0.29567
1.965,1.5987,2.9158,-0.2956
1.98,1.5987,2.9158,-0.29554
1.995,1.5987,2.9158,-0.29536
2.01,1.5988,2.9159,-0.2953
2.025,1.5988,2.9159,-0.2953
2.04,1.5988,2.9159,-0.2952
2.055,1.5988,2.9159,-0.2952
2.07,1.5988,2.9159,-0.2954
2.085,1.5988,2.9159,-0.29549
2.1,1.5988,2.9159,-0.2956
2.115,1.5988,2.9158,-0.29566
2.13,1.5988,2.9158,-0.2957
2.145,1.5988,2.9158,-0.29571
2.16,1.5988,2.9158,-0.29583
2.175,1.5988,2.9157,-0.29593
2.19,1.5988,2.9157,-0.2961
2.205,1.5987,2.9157,-0.2961
2.22,1.5987,2.9157,-0.2961
2.235,1.5987,2.9156,-0.2961
2.25,1.5987,2.9157,-0.29603
2.265,1.5988,2.9157,-0.29574
2.28,1.5988,2.9157,-0.29559
2.295,1.5989,2.9158,-0.29536
2.31,1.5989,2.9159,-0.2952
2.325,1.5989,2.9159,-0.2952
2.34,1.5988,2.9159,-0.29522
2.355,1.5988,2.9159,-0.29545
2.37,1.5988,2.9159,-0.29559
2.385,1.5987,2.9159,-0.29568
2.4,1.5987,2.9158,-0.29587
2.415,1.5987,2.9158,-0.29616
2.43,1.5987,2.9158,-0.2962
2.445,1.5987,2.9158,-0.2963
2.46,1.5987,2.9157,-0.2963
2.475,1.5987,2.9158,-0.29625
2.49,1.5987,2.9158,-0.2959
2.505,1.5987,2.9158,-0.2956
2.52,1.5988,2.9159,-0.29541
2.535,1.5988,2.9159,-0.29532
2.55,1.5988,2.9159,-0.29523
2.565,1.5989,2.9159,-0.29536
2.58,1.5989,2.9159,-0.29545
2.595,1.5988,2.9159,-0.29562
2.61,1.5988,2.9158,-0.2958
2.625,1.5988,2.9158,-0.29582
2.64,1.5987,2.9157,-0.296
2.655,1.5987,2.9157,-0.2961
2.67,1.5987,2.9157,-0.29619
2.685,1.5987,2.9157,-0.2962
2.7,1.5987,2.9157,-0.2961
2.715,1.5987,2.9158,-0.296
2.73,1.5987,2.9158,-0.29595
2.745,1.5988,2.9158,-0.29563
2.76,1.5988,2.9159,-0.29528
2.775,1.5988,2.9159,-0.2952
2.79,1.5988,2.916,-0.2952
2.805,1.5988,2.916,-0.2952
2.82,1.5988,2.9159,-0.29538
2.835,1.5988,2.9159,-0.29557
2.85,1.5988,2.9159,-0.29567
2.865,1.5988,2.9158,-0.2957
2.88,1.5988,2.9158,-0.2957
2.895,1.5988,2.9158,-0.29583
2.91,1.5987,2.9157,-0.296
2.925,1.5987,2.9157,-0.296
2.94,1.5988,2.9157,-0.2961
2.955,1.5988,2.9157,-0.2961
2.97,1.5987,2.9158,-0.296
2.985,1.5987,2.9158,-0.29584
3,1.5988,2.9158,-0.29547
3.015,1.5988,2.9159,-0.2953
3.03,1.5988,2.9159,-0.2953
3.045,1.5988,2.9159,-0.2953
3.06,1.5988,2.916,-0.2953
3.075,1.5989,2.9159,-0.29552
3.09,1.5988,2.9159,-0.29567
3.105,1.5988,2.9159,-0.2958
