6.705,27,1.438,-0.584
6.705,16,3.36,-0.522
6.99,27,1.492,-0.512
7.23,27,1.551,-0.385
7.23,16,3.589,-0.321
7.455,27,1.586,-0.259
7.695,27,1.606,-0.196
7.695,16,3.704,-0.123
7.935,16,3.704,-0.04
7.935,54,5.374,-0.001
8.175,16,3.657,0.08
8.175,54,5.274,0.119
8.415,16,3.6,0.159
8.655,16,3.552,0.24
8.895,16,3.399,0.357
9.15,36,4.252,-0.157
9.15,54,4.747,0.458
9.39,36,4.307,-0.11
9.39,16,3.211,0.472
9.645,70,5.585,-0.116
9.645,16,3.157,0.484
9.915,36,4.242,-0.091
9.915,16,3.125,0.489
10.185,36,4.257,-0.094
10.185,25,4.827,0.209
10.365,61,2.063,-0.544
10.365,14,4.383,-0.332
10.365,36,4.257,-0.094
10.365,41,3.229,0.099
10.365,25,4.827,0.209
10.605,14,4.383,-0.322
10.605,25,4.763,0.223
10.845,36,4.175,-0.103
10.845,27,1.283,0.446
11.085,36,4.139,-0.1
11.085,27,1.265,0.447
11.34,27,1.25,0.458
11.58,70,5.477,-0.1
11.58,27,1.22,0.474
11.82,14,4.383,-0.304
11.82,27,1.206,0.48
12.06,70,5.477,-0.095
12.06,27,1.2,0.482
12.3,70,5.477,-0.099
12.3,27,1.172,0.484
12.54,14,4.383,-0.3
12.54,27,1.141,0.488
12.78,36,4.029,-0.074
12.78,25,4.599,0.246
13.02,41,3.075,0.142
13.02,25,4.606,0.249
13.275,70,5.425,-0.084
13.275,25,4.612,0.252
13.515,41,3.105,0.155
13.515,25,4.521,0.258
13.755,36,4.071,-0.084
13.755,25,4.553,0.253
13.905,70,5.425,-0.089
13.905,25,4.553,0.253
14.055,70,5.425,-0.089
14.055,25,4.553,0.253
14.295,14,4.383,-0.279
14.295,25,4.526,0.25
14.55,70,5.274,-0.088
14.55,25,4.521,0.26
14.79,61,1.795,-0.581
15.03,61,1.769,-0.582
15.03,25,4.557,0.262
15.27,70,5.374,-0.088
15.27,25,4.499,0.255
15.51,70,5.274,-0.09
15.51,25,4.497,0.256
15.75,70,5.274,-0.088
15.75,25,4.451,0.256
15.99,70,5.274,-0.086
15.99,25,4.451,0.258
16.245,36,3.859,-0.069
16.245,25,4.451,0.261
16.485,70,5.274,-0.083
16.485,25,4.451,0.264
16.725,25,4.451,0.264
16.98,70,5.178,-0.084
16.98,25,4.388,0.265
17.235,70,5.225,-0.08
17.235,25,4.36,0.269
17.475,36,3.826,-0.062
17.475,25,4.373,0.272
17.73,41,3.072,0.196
17.73,25,4.378,0.271
17.985,41,3.047,0.201
17.985,25,4.366,0.275
18.24,25,4.316,0.27
18.48,25,4.325,0.268
18.75,14,4.451,-0.237
18.75,70,5.178,-0.09
18.75,36,3.77,-0.071
18.75,41,3.056,0.198
18.75,25,4.33,0.266
18.99,14,4.451,-0.233
18.99,70,5.178,-0.09
18.99,36,3.782,-0.074
18.99,41,3.071,0.199
18.99,25,4.316,0.265
19.245,14,4.451,-0.231
19.245,70,5.085,-0.09
19.245,36,3.755,-0.074
19.245,41,3.075,0.199
19.245,25,4.306,0.263
19.485,14,4.451,-0.224
19.485,36,3.76,-0.068
19.485,41,3.075,0.205
19.485,25,4.289,0.27
19.725,14,4.451,-0.219
19.725,70,5.085,-0.086
19.725,36,3.756,-0.07
19.725,41,3.108,0.206
19.725,25,4.304,0.268
19.98,14,4.451,-0.218
19.98,70,5.085,-0.084
19.98,36,3.714,-0.068
19.98,41,3.075,0.209
19.98,25,4.316,0.273
20.22,14,4.451,-0.217
20.22,70,5.131,-0.085
20.22,36,3.712,-0.069
20.22,41,3.1,0.211
20.22,25,4.311,0.273
20.46,14,4.451,-0.213
20.46,70,5.085,-0.086
20.46,36,3.713,-0.069
20.46,41,3.075,0.211
20.46,25,4.252,0.274
20.715,14,4.451,-0.212
20.715,70,5.085,-0.088
20.715,36,3.711,-0.071
20.715,41,3.108,0.213
20.715,25,4.267,0.273
20.955,14,4.465,-0.204
20.955,36,3.701,-0.067
20.955,41,3.108,0.227
21.195,61,1.604,-0.581
21.195,14,4.521,-0.141
21.195,36,3.697,-0.011
21.195,41,3.043,0.284
21.195,25,4.13,0.339
21.465,61,1.636,-0.55
21.465,14,4.49,-0.096
21.465,36,3.667,0.031
21.705,61,1.683,-0.492
21.705,14,4.491,-0.027
21.705,36,3.657,0.105
21.705,41,2.921,0.394
21.945,61,1.694,-0.455
21.945,14,4.468,0.012
21.945,36,3.612,0.15
22.2,61,1.723,-0.404
22.2,14,4.442,0.072
22.2,36,3.587,0.195
22.2,41,2.783,0.487
22.44,61,1.727,-0.373
22.44,14,4.383,0.105
22.44,36,3.558,0.225
22.68,61,1.722,-0.367
22.68,14,4.383,0.117
22.68,36,3.527,0.234
22.935,61,1.736,-0.365
22.935,14,4.371,0.125
22.935,36,3.51,0.238
23.175,61,1.73,-0.368
23.175,14,4.349,0.125
23.175,36,3.528,0.236
23.415,61,1.709,-0.371
23.415,14,4.383,0.13
23.415,36,3.487,0.236
23.67,61,1.707,-0.37
23.67,14,4.363,0.135
23.67,34,3.657,0.225
23.67,36,3.484,0.239
23.91,61,1.693,-0.372
23.91,14,4.316,0.14
23.91,36,3.485,0.24
24.165,61,1.697,-0.374
24.165,34,3.612,0.226
24.165,36,3.49,0.24
24.405,61,1.672,-0.376
24.405,14,4.316,0.148
24.405,70,4.827,0.224
24.405,34,3.612,0.226
24.405,36,3.443,0.24
24.66,61,1.669,-0.377
24.66,14,4.274,0.15
24.66,36,3.456,0.241
24.9,61,1.662,-0.38
24.9,36,3.44,0.242
25.155,36,3.428,0.242
25.41,61,1.653,-0.388
25.65,61,1.63,-0.391
25.65,14,4.182,0.165
25.65,70,4.747,0.224
25.65,34,3.567,0.227
25.65,36,3.408,0.241
25.905,36,3.44,0.231
26.16,36,3.396,0.242
26.415,34,3.524,0.229
26.415,36,3.399,0.248
26.67,36,3.325,0.25
26.97,36,3.328,0.25
27.21,70,4.669,0.227
27.21,36,3.299,0.249
27.465,70,4.669,0.227
27.72,36,3.253,0.251
27.975,70,4.669,0.23
27.975,36,3.261,0.254
28.23,14,3.951,0.216
28.23,36,3.237,0.256
28.47,70,4.594,0.234
28.47,36,3.226,0.258
28.725,61,1.412,-0.445
28.725,7,3.29,-0.405
28.725,14,3.895,0.226
28.725,70,4.594,0.237
28.725,36,3.183,0.26
28.98,61,1.37,-0.449
28.98,7,3.284,-0.405
28.98,14,3.879,0.233
28.98,36,3.167,0.261
29.22,61,1.374,-0.455
29.22,7,3.284,-0.406
29.22,14,3.853,0.236
29.22,36,3.171,0.26
29.475,61,1.369,-0.459
29.475,36,3.142,0.254
29.715,61,1.338,-0.468
29.715,7,3.211,-0.422
29.715,70,4.521,0.236
29.715,14,4.13,0.24
29.715,36,3.131,0.26
29.955,70,4.521,0.24
29.955,36,3.122,0.263
30.21,36,3.098,0.263
30.45,36,3.043,0.308
30.69,36,2.91,0.422
30.93,61,1.374,-0.266
30.93,7,3.378,-0.187
31.17,7,3.392,-0.073
31.41,7,3.368,0.007
31.635,7,3.348,0.09
31.875,7,3.247,0.207
32.115,7,3.181,0.286
32.355,61,1.261,0.275
32.355,7,3.092,0.362
32.595,7,2.893,0.482
32.835,61,1.144,0.473
33.075,61,1.108,0.485
33.315,61,1.129,0.471
33.555,61,1.142,0.442
33.795,18,2.577,-0.579
33.81,61,1.152,0.398
33.81,7,2.921,0.452
34.05,61,1.162,0.355
34.29,61,1.136,0.356
34.53,61,1.13,0.358
34.785,61,1.116,0.356
35.025,61,1.098,0.362
35.28,61,1.068,0.371
35.55,61,1.067,0.376
35.79,61,1.05,0.383
36.045,61,1.034,0.382
36.3,61,1.019,0.381
36.555,61,0.996,0.403
36.855,61,0.977,0.418
37.11,61,0.947,0.426
37.35,61,0.943,0.426
37.605,61,0.924,0.416
37.845,61,0.919,0.411
39.105,7,2.629,0.44
39.36,7,2.61,0.446
39.615,7,2.587,0.45
40.845,18,2.261,-0.589
