0,1.7527,-4.0277,1.3439
0.015,1.7527,-4.0277,1.3439
0.03,1.7527,-4.0277,1.344
0.045,1.7527,-4.0277,1.344
0.06,1.7527,-4.0278,1.344
0.075,1.7528,-4.0278,1.344
0.09,1.7527,-4.0278,1.344
0.105,1.7527,-4.0278,1.3441
0.12,1.7527,-4.0278,1.344
0.135,1.7527,-4.0278,1.344
0.15,1.7527,-4.0277,1.3439
0.165,1.7527,-4.0277,1.3438
0.18,1.7528,-4.0277,1.3438
0.195,1.7528,-4.0277,1.3437
0.21,1.7527,-4.0277,1.3437
0.225,1.7527,-4.0277,1.3437
0.24,1.7527,-4.0277,1.3437
0.255,1.7527,-4.0277,1.3438
0.27,1.7527,-4.0277,1.3438
0.285,1.7527,-4.0277,1.3439
0.3,1.7527,-4.0278,1.3441
0.315,1.7527,-4.0278,1.3441
0.33,1.7528,-4.0278,1.3442
0.345,1.7528,-4.0278,1.3442
0.36,1.7528,-4.0278,1.3442
0.375,1.7528,-4.0278,1.3441
0.39,1.7528,-4.0278,1.3441
0.405,1.7527,-4.0278,1.344
0.42,1.7527,-4.0277,1.3439
0.435,1.7528,-4.0277,1.3438
0.45,1.7528,-4.0277,1.3437
0.465,1.7528,-4.0277,1.3437
0.48,1.7527,-4.0277,1.3438
0.495,1.7527,-4.0277,1.3439
0.51,1.7527,-4.0277,1.3439
0.525,1.7527,-4.0277,1.344
0.54,1.7527,-4.0277,1.3441
0.555,1.7527,-4.0278,1.3443
0.57,1.7527,-4.0278,1.3443
0.585,1.7527,-4.0278,1.3443
0.6,1.7528,-4.0278,1.3442
0.615,1.7528,-4.0278,1.3442
0.63,1.7528,-4.0278,1.3441
0.645,1.7528,-4.0278,1.344
0.66,1.7528,-4.0278,1.344
0.675,1.7528,-4.0278,1.3439
0.69,1.7528,-4.0278,1.3439
0.705,1.7527,-4.0277,1.3438
0.72,1.7527,-4.0277,1.3438
0.735,1.7527,-4.0277,1.3438
0.75,1.7527,-4.0277,1.3438
0.765,1.7527,-4.0277,1.3439
0.78,1.7527,-4.0277,1.344
0.795,1.7527,-4.0277,1.344
0.81,1.7527,-4.0278,1.344
0.825,1.7527,-4.0278,1.3441
0.84,1.7528,-4.0278,1.3441
0.855,1.7527,-4.0278,1.3441
0.87,1.7527,-4.0278,1.344
0.885,1.7527,-4.0278,1.344
0.9,1.7527,-4.0278,1.344
0.915,1.7527,-4.0278,1.344
0.93,1.7527,-4.0278,1.3439
0.945,1.7528,-4.0277,1.3437
0.96,1.7528,-4.0277,1.3437
0.975,1.7527,-4.0277,1.3437
0.99,1.7527,-4.0277,1.3438
1.005,1.7527,-4.0277,1.3439
1.02,1.7527,-4.0277,1.3439
1.035,1.7527,-4.0277,1.344
1.05,1.7527,-4.0277,1.344
1.065,1.7527,-4.0277,1.3441
1.08,1.7527,-4.0278,1.3441
1.095,1.7528,-4.0278,1.3441
1.11,1.7528,-4.0279,1.3442
1.125,1.7528,-4.0279,1.3442
1.14,1.7528,-4.0278,1.3441
1.155,1.7528,-4.0278,1.344
1.17,1.7527,-4.0278,1.3439
1.185,1.7527,-4.0277,1.3438
1.2,1.7527,-4.0277,1.3437
1.215,1.7527,-4.0277,1.3436
1.23,1.7527,-4.0276,1.3436
1.245,1.7527,-4.0277,1.3437
1.26,1.7527,-4.0277,1.3438
1.275,1.7527,-4.0277,1.3438
1.29,1.7527,-4.0277,1.3439
1.305,1.7527,-4.0277,1.344
1.32,1.7527,-4.0278,1.3442
1.335,1.7528,-4.0278,1.3444
1.35,1.7527,-4.0278,1.3443
1.365,1.7527,-4.0278,1.3441
1.38,1.7527,-4.0278,1.344
1.395,1.7527,-4.0278,1.3439
1.41,1.7527,-4.0277,1.3438
1.425,1.7527,-4.0277,1.3437
1.44,1.7528,-4.0277,1.3437
1.455,1.7528,-4.0277,1.3436
1.47,1.7528,-4.0277,1.3437
1.485,1.7528,-4.0277,1.3437
1.5,1.7528,-4.0277,1.3438
1.515,1.7527,-4.0277,1.344
1.53,1.7527,-4.0277,1.3442
1.545,1.7527,-4.0277,1.3442
1.56,1.7527,-4.0277,1.3441
1.575,1.7527,-4.0278,1.344
1.59,1.7528,-4.0278,1.344
1.605,1.7527,-4.0278,1.344
1.62,1.7527,-4.0278,1.3439
1.635,1.7527,-4.0278,1.3439
1.65,1.7527,-4.0278,1.3439
1.665,1.7527,-4.0278,1.3439
1.68,1.7527,-4.0277,1.3439
1.695,1.7527,-4.0277,1.3439
1.71,1.7527,-4.0277,1.3439
1.725,1.7527,-4.0277,1.3439
1.74,1.7527,-4.0277,1.3438
1.755,1.7527,-4.0277,1.3438
1.77,1.7527,-4.0277,1.3439
1.785,1.7527,-4.0277,1.3439
1.8,1.7527,-4.0277,1.3439
1.815,1.7527,-4.0278,1.344
1.83,1.7527,-4.0278,1.3441
1.845,1.7527,-4.0278,1.3441
1.86,1.7527,-4.0278,1.3441
1.875,1.7527,-4.0278,1.3441
1.89,1.7527,-4.0278,1.3441
1.905,1.7527,-4.0278,1.3439
