8.6,5,2.246,-0.152
8.6,72,1.3,-0.028
8.84,72,1.279,0.095
9.08,72,1.263,0.181
9.32,72,1.217,0.307
9.58,9,2.738,-0.176
9.58,5,2.138,0.246
9.58,72,1.182,0.384
9.82,9,2.777,-0.041
9.82,5,2.045,0.365
9.82,72,1.11,0.518
10.04,9,2.754,0.03
10.04,5,1.983,0.441
10.04,45,3.267,0.559
10.28,9,2.705,0.152
10.28,5,1.856,0.554
10.52,9,2.682,0.201
10.74,9,2.675,0.242
11.2,9,2.546,0.365
11.42,63,3.165,-0.148
11.42,9,2.489,0.416
11.68,63,3.162,-0.11
11.68,9,2.443,0.452
11.96,63,3.162,-0.06
11.96,9,2.364,0.512
12.18,9,2.352,0.507
12.34,9,2.352,0.507
12.48,9,2.352,0.507
12.72,9,2.28,0.538
13.62,9,2.252,0.525
14.54,9,2.174,0.549
14.78,9,2.171,0.543
15,9,2.123,0.571
15.68,9,2.1,0.56
15.92,9,2.085,0.562
16.06,9,2.085,0.562
16.22,9,2.085,0.562
16.44,9,2.059,0.564
16.68,9,2.056,0.567
16.9,9,2.042,0.57
17.14,9,2.026,0.569
17.36,9,2.013,0.572
17.6,63,2.746,-0.066
17.82,63,2.734,-0.065
18.04,63,2.73,-0.065
18.28,63,2.708,-0.061
18.5,63,2.69,-0.076
18.74,9,1.949,0.562
18.96,63,2.681,-0.111
19.64,9,1.942,0.528
20.1,9,1.922,0.533
20.56,9,1.918,0.515
20.8,9,1.926,0.465
21.02,9,1.918,0.465
21.26,9,1.901,0.47
21.48,9,1.873,0.48
21.72,9,1.872,0.478
22.2,9,1.871,0.436
22.44,9,1.899,0.377
22.66,9,1.921,0.327
22.9,9,1.963,0.203
23.36,9,1.964,0.064
23.58,45,2.926,0.496
23.82,45,3.033,0.415
24.04,45,3.099,0.33
24.28,45,3.162,0.254
24.5,45,3.225,0.09
24.74,45,3.231,-0.033
25.64,90,2.556,0.542
25.88,90,2.629,0.475
26.1,90,2.714,0.387
26.34,90,2.76,0.356
26.56,90,2.801,0.303
26.78,90,2.806,0.291
27.02,90,2.754,0.364
27.24,90,2.722,0.38
27.48,90,2.739,0.381
27.7,90,2.738,0.377
27.92,90,2.753,0.346
28.16,90,2.733,0.368
28.62,90,2.629,0.483
28.84,90,2.626,0.482
29.08,90,2.636,0.467
29.3,90,2.668,0.451
29.76,90,2.518,0.566
30,90,2.527,0.563
30.22,90,2.525,0.556
30.46,90,2.564,0.539
30.7,90,2.535,0.554
33.74,45,3.196,-0.205
33.98,45,3.196,-0.206
34.2,45,3.196,-0.212
34.44,45,3.162,-0.25
34.9,45,3.221,-0.137
35.12,45,3.229,-0.136
35.36,45,3.238,-0.138
35.58,45,3.207,-0.151
35.82,45,3.222,-0.154
36.04,45,3.231,-0.081
36.28,45,3.239,-0.041
36.5,45,3.238,-0.041
36.74,45,3.237,-0.046
36.96,45,3.259,-0.076
37.2,45,3.231,-0.052
37.42,45,3.267,0.036
37.66,45,3.236,0.035
37.88,45,3.251,0.031
38.12,45,3.272,0.016
38.36,45,3.248,-0.001
38.58,45,3.256,0.036
39.06,45,3.242,0.117
39.28,45,3.235,0.111
39.52,45,3.264,0.073
39.74,45,3.236,0.042
39.98,45,3.267,0.048
40.22,45,3.231,0.151
40.44,45,3.231,0.148
40.66,45,3.234,0.146
40.9,45,3.234,0.13
41.22,45,3.246,0.094
41.46,45,3.247,0.087
41.7,45,3.243,0.087
41.98,45,3.244,0.087
42.2,45,3.24,0.091
42.44,45,3.203,0.16
42.66,45,3.162,0.26
42.88,45,3.166,0.27
43.12,45,3.169,0.27
43.34,45,3.164,0.27
43.58,45,3.16,0.265
43.8,45,3.162,0.274
44.04,45,3.106,0.348
44.28,45,3.061,0.397
44.5,9,1.926,-0.169
44.5,45,3.054,0.396
44.74,9,1.918,-0.177
44.74,45,3.074,0.379
44.98,9,1.909,-0.209
44.98,45,3.101,0.342
45.22,9,1.915,-0.191
45.22,45,3.08,0.377
45.46,9,1.927,-0.105
45.46,45,2.977,0.466
45.72,9,1.94,-0.092
45.72,45,2.979,0.472
45.96,9,1.936,-0.099
45.96,45,2.984,0.463
46.22,45,3.013,0.438
46.46,9,1.933,-0.111
46.46,45,3.007,0.441
46.74,45,2.846,0.55
46.98,9,1.948,-0.011
46.98,45,2.863,0.551
47.22,9,1.948,-0.014
47.22,45,2.867,0.548
47.46,9,1.945,-0.026
47.46,45,2.884,0.535
47.7,9,1.948,-0.045
47.7,45,2.905,0.517
47.92,9,1.948,0.024
48.16,9,1.946,0.077
48.4,9,1.946,0.077
48.64,9,1.947,0.076
48.86,9,1.942,0.06
49.1,45,2.843,0.558
49.34,45,2.844,0.558
49.56,9,1.951,0.05
49.8,9,1.941,0.205
50.04,9,1.925,0.183
50.28,9,1.923,0.178
50.5,9,1.933,0.146
50.74,9,1.941,0.12
50.96,9,1.945,0.07
51.22,9,1.944,0.057
51.68,9,1.903,0.239
51.96,9,1.893,0.272
