0,2.1358,2.0243,1.2545
0.02,2.1358,2.0243,1.2545
0.04,2.1358,2.0242,1.2545
0.06,2.1358,2.0242,1.2545
0.08,2.1358,2.0242,1.2548
0.1,2.1358,2.0241,1.2552
0.12,2.1358,2.0241,1.2555
0.14,2.1358,2.0241,1.2554
0.16,2.1358,2.0241,1.2553
0.18,2.1358,2.0242,1.2552
0.2,2.1358,2.0242,1.255
0.22,2.1358,2.0243,1.2547
0.24,2.1358,2.0243,1.2546
0.26,2.1358,2.0243,1.2545
0.28,2.1358,2.0243,1.2546
0.3,2.1358,2.0242,1.2548
0.32,2.1358,2.0242,1.255
0.34,2.1358,2.0241,1.2551
0.36,2.1358,2.024,1.2552
0.38,2.1358,2.024,1.2552
0.4,2.1357,2.024,1.2551
0.42,2.1358,2.0241,1.2551
0.44,2.1358,2.0242,1.255
0.46,2.1358,2.0243,1.2548
0.48,2.1358,2.0243,1.2548
0.5,2.1358,2.0243,1.2547
0.52,2.1358,2.0243,1.2547
0.54,2.1358,2.0243,1.2548
0.56,2.1359,2.0242,1.2549
0.58,2.1359,2.0242,1.255
0.6,2.1358,2.0241,1.2551
0.62,2.1358,2.024,1.2551
0.64,2.1358,2.024,1.255
0.66,2.1358,2.024,1.255
0.68,2.1358,2.024,1.255
0.7,2.1358,2.0241,1.255
0.72,2.1358,2.0243,1.2549
0.74,2.1358,2.0243,1.2549
0.76,2.1358,2.0244,1.2549
0.78,2.1358,2.0244,1.2547
0.8,2.1358,2.0244,1.2547
0.82,2.1358,2.0242,1.2548
0.84,2.1359,2.0241,1.2549
0.86,2.1358,2.024,1.255
0.88,2.1358,2.0239,1.2552
0.9,2.1358,2.0239,1.2553
0.92,2.1357,2.0239,1.2554
0.94,2.1358,2.0241,1.2552
0.96,2.1358,2.0242,1.2547
0.98,2.1358,2.0243,1.2545
1,2.1358,2.0243,1.2542
1.02,2.1358,2.0243,1.2544
1.04,2.1358,2.0243,1.2547
1.06,2.1358,2.0243,1.2548
1.08,2.1358,2.0242,1.2549
1.1,2.1358,2.0241,1.2553
1.12,2.1358,2.0239,1.2555
1.14,2.1358,2.0239,1.2554
1.16,2.1358,2.0239,1.2554
1.18,2.1358,2.024,1.2552
1.2,2.1358,2.0242,1.255
1.22,2.1358,2.0243,1.2548
1.24,2.1358,2.0244,1.2546
1.26,2.1358,2.0244,1.2545
1.28,2.1358,2.0244,1.2544
1.3,2.1358,2.0243,1.2545
1.32,2.1358,2.0242,1.2549
1.34,2.1358,2.024,1.2551
1.36,2.1358,2.024,1.2551
1.38,2.1358,2.024,1.2552
1.4,2.1357,2.024,1.2552
1.42,2.1357,2.024,1.2551
1.44,2.1358,2.0241,1.2548
1.46,2.1358,2.0242,1.2547
1.48,2.1358,2.0242,1.2546
1.5,2.1358,2.0242,1.2546
1.52,2.1358,2.0242,1.2547
1.54,2.1358,2.0242,1.2549
1.56,2.1358,2.0242,1.255
1.58,2.1358,2.0242,1.2551
1.6,2.1358,2.0241,1.2549
1.62,2.1358,2.024,1.2548
1.64,2.1358,2.024,1.2547
1.66,2.1358,2.024,1.2547
1.68,2.1357,2.024,1.2548
1.7,2.1358,2.0241,1.2548
1.72,2.1358,2.0241,1.2548
1.74,2.1358,2.0242,1.2549
1.76,2.1358,2.0242,1.2549
1.78,2.1358,2.0242,1.2549
1.8,2.1358,2.0242,1.2549
1.82,2.1358,2.0241,1.2549
1.84,2.1358,2.0241,1.255
1.86,2.1358,2.0241,1.2551
1.88,2.1358,2.0241,1.2551
1.9,2.1358,2.0241,1.255
1.92,2.1358,2.0241,1.2549
1.94,2.1358,2.0241,1.2548
1.96,2.1358,2.0242,1.2547
1.98,2.1358,2.0242,1.2546
2,2.1358,2.0242,1.2547
2.02,2.1358,2.0242,1.2549
2.04,2.1357,2.0242,1.255
2.06,2.1358,2.0242,1.2551
2.08,2.1358,2.0242,1.2553
2.1,2.1358,2.0241,1.2552
2.12,2.1358,2.0241,1.2551
2.14,2.1358,2.0241,1.2549
2.16,2.1358,2.0241,1.2549
2.18,2.1357,2.0241,1.255
2.2,2.1357,2.0241,1.255
2.22,2.1358,2.0241,1.2551
2.24,2.1358,2.0241,1.2551
2.26,2.1358,2.0241,1.255
2.28,2.1358,2.0241,1.2549
2.3,2.1357,2.0241,1.2548
2.32,2.1357,2.0242,1.2548
2.34,2.1358,2.0242,1.2549
2.36,2.1358,2.0242,1.255
2.38,2.1358,2.0242,1.2551
2.4,2.1358,2.0241,1.2551
2.42,2.1358,2.0241,1.2552
2.44,2.1358,2.0241,1.2551
2.46,2.1358,2.0241,1.2552
2.48,2.1358,2.0241,1.2552
2.5,2.1358,2.0241,1.255
2.52,2.1358,2.0242,1.2549
2.54,2.1358,2.0242,1.2548
2.56,2.1358,2.0242,1.2548
2.58,2.1358,2.0241,1.2548
2.6,2.1358,2.0241,1.2548
2.62,2.1358,2.0241,1.255
2.64,2.1358,2.0241,1.2551
2.66,2.1358,2.0241,1.2552
2.68,2.1358,2.0241,1.2551
2.7,2.1358,2.0241,1.2551
2.72,2.1358,2.0241,1.2551
2.74,2.1358,2.0242,1.2549
2.76,2.1358,2.0242,1.2546
2.78,2.1358,2.0242,1.2547
2.8,2.1358,2.0242,1.2548
2.82,2.1358,2.0241,1.2549
2.84,2.1358,2.0241,1.2551
2.86,2.1358,2.024,1.2553
2.88,2.1358,2.024,1.2553
2.9,2.1358,2.024,1.2552
2.92,2.1357,2.0241,1.2551
2.94,2.1357,2.0241,1.2549
2.96,2.1358,2.0242,1.2547
2.98,2.1358,2.0242,1.2546
3,2.1358,2.0242,1.2546
3.02,2.1358,2.0242,1.2547
3.04,2.1358,2.0241,1.2549
3.06,2.1358,2.024,1.255
3.08,2.1358,2.024,1.2551
3.1,2.1358,2.024,1.2551
3.12,2.1358,2.024,1.2551
3.14,2.1358,2.024,1.2551
3.16,2.1357,2.0241,1.255
3.18,2.1358,2.0241,1.2548
3.2,2.1358,2.0242,1.2545
3.22,2.1358,2.0242,1.2545
3.24,2.1358,2.0242,1.2545
3.26,2.1359,2.0242,1.2548
3.28,2.1359,2.0242,1.2549
3.3,2.1358,2.0241,1.255
3.32,2.1357,2.024,1.2552
3.34,2.1358,2.024,1.2552
3.36,2.1358,2.024,1.2552
3.38,2.1358,2.024,1.2551
3.4,2.1358,2.0241,1.2549
3.42,2.1357,2.0243,1.2547
3.44,2.1357,2.0243,1.2547
3.46,2.1358,2.0244,1.2546
3.48,2.1358,2.0244,1.2545
3.5,2.1359,2.0243,1.2546
3.52,2.1358,2.0242,1.2548
3.54,2.1358,2.024,1.255
3.56,2.1357,2.0239,1.2551
3.58,2.1357,2.0239,1.2552
3.6,2.1357,2.0239,1.2556
3.62,2.1357,2.0239,1.2556
3.64,2.1358,2.0241,1.2554
3.66,2.1358,2.0243,1.255
3.68,2.1358,2.0243,1.2549
3.7,2.1358,2.0243,1.2547
3.72,2.1358,2.0243,1.2544
3.74,2.1358,2.0243,1.2544
3.76,2.1358,2.0242,1.2547
3.78,2.1358,2.0241,1.255
3.8,2.1358,2.0241,1.2551
3.82,2.1358,2.024,1.2552
3.84,2.1358,2.024,1.2554
3.86,2.1358,2.024,1.2554
3.88,2.1358,2.024,1.2553
3.9,2.1358,2.0241,1.255
3.92,2.1358,2.0242,1.2545
3.94,2.1358,2.0242,1.2544
3.96,2.1357,2.0242,1.2545
3.98,2.1358,2.0242,1.2548
4,2.1358,2.0242,1.255
4.02,2.1358,2.024,1.2553
4.04,2.1358,2.024,1.2553
4.06,2.1358,2.024,1.2552
4.08,2.1358,2.024,1.2551
4.1,2.1358,2.0241,1.255
4.12,2.1358,2.0241,1.2549
4.14,2.1358,2.0241,1.2549
4.16,2.1358,2.0242,1.2548
4.18,2.1358,2.0243,1.2547
4.2,2.1358,2.0243,1.2546
4.22,2.1358,2.0242,1.2545
4.24,2.1358,2.0242,1.2546
4.26,2.1358,2.0242,1.2548
4.28,2.1358,2.0241,1.2553
4.3,2.1358,2.024,1.2555
4.32,2.1358,2.024,1.2555
4.34,2.1357,2.024,1.2554
4.36,2.1357,2.0241,1.2552
4.38,2.1358,2.0242,1.2549
4.4,2.1358,2.0242,1.2545
4.42,2.1358,2.0243,1.2542
4.44,2.1358,2.0243,1.2544
4.46,2.1358,2.0243,1.2545
