12.82,25,1.767,-0.095
13.1,25,1.758,-0.097
13.58,25,1.725,-0.102
13.82,25,1.705,-0.1
14.08,25,1.692,-0.1
14.32,25,1.685,-0.1
14.56,25,1.671,-0.101
14.78,25,1.661,-0.102
15.02,25,1.65,-0.104
15.26,25,1.64,-0.129
15.5,25,1.62,-0.102
15.74,25,1.604,-0.108
15.98,25,1.597,-0.107
16.22,25,1.6,-0.116
16.44,25,1.589,-0.114
16.6,25,1.589,-0.114
16.76,25,1.589,-0.114
17,25,1.569,-0.116
17.46,25,1.55,-0.11
17.7,25,1.542,-0.101
17.96,25,1.506,-0.124
18.22,25,1.499,-0.123
18.68,25,1.467,-0.125
18.92,25,1.473,-0.126
19.16,25,1.441,-0.125
19.4,25,1.426,-0.127
19.62,25,1.417,-0.124
19.86,25,1.406,-0.102
20.1,25,1.389,-0.13
20.24,25,1.389,-0.13
20.4,25,1.389,-0.13
20.64,25,1.35,-0.134
20.86,25,1.343,-0.137
21.34,25,1.332,-0.138
21.58,25,1.327,-0.138
21.8,25,1.318,-0.14
22.04,25,1.311,-0.121
22.28,25,1.293,-0.15
22.5,25,1.252,-0.242
22.74,25,1.207,-0.339
22.96,54,2.118,0.386
23.42,54,2.216,0.202
24.1,54,2.215,-0.077
24.34,54,2.197,-0.15
24.56,54,2.147,-0.236
24.78,54,2.099,-0.279
25.02,54,2.098,-0.283
25.26,54,2.097,-0.29
25.48,54,2.08,-0.286
25.72,54,2.08,-0.284
25.94,54,2.079,-0.285
26.18,54,2.071,-0.286
26.4,54,2.059,-0.285
26.86,54,2.05,-0.276
27.12,54,2.065,-0.233
27.36,54,2.084,-0.176
27.58,54,2.086,-0.139
27.82,54,2.097,-0.09
28.08,54,2.096,-0.056
28.32,54,2.092,-0.007
28.58,54,2.082,0.028
28.82,54,2.079,0.075
29.06,54,2.07,0.093
29.28,54,2.078,0.093
29.52,54,2.067,0.093
29.76,54,2.059,0.093
29.98,54,2.049,0.091
30.22,54,2.044,0.098
30.44,54,2.036,0.097
30.7,54,2.034,0.094
30.92,54,2.024,0.102
31.16,54,2.013,0.094
31.4,54,2.008,0.096
31.62,54,2.006,0.037
31.86,54,1.999,-0.007
32.1,54,1.969,-0.059
32.32,54,1.948,-0.076
32.6,54,1.934,-0.082
32.82,54,1.918,-0.077
33.06,54,1.906,-0.075
33.3,54,1.889,-0.081
33.54,54,1.873,-0.08
34.46,54,1.811,-0.084
34.94,54,1.768,-0.077
35.16,54,1.764,-0.082
35.64,54,1.725,-0.085
35.86,54,1.715,-0.082
36.1,54,1.695,-0.107
36.34,54,1.684,-0.087
36.58,54,1.68,-0.072
36.82,54,1.645,-0.095
37.04,54,1.627,-0.093
37.32,54,1.62,-0.093
37.78,54,1.584,-0.096
38.06,54,1.561,-0.094
38.3,54,1.55,-0.095
38.52,54,1.53,-0.096
39.22,54,1.491,-0.099
39.44,54,1.469,-0.104
39.68,54,1.456,-0.092
40.14,54,1.424,-0.106
40.36,54,1.41,-0.136
40.58,54,1.38,-0.181
41.06,54,1.351,-0.194
41.28,54,1.338,-0.189
41.52,54,1.301,-0.253
41.98,54,1.266,-0.296
42.22,54,1.259,-0.287
42.44,54,1.24,-0.3
42.68,54,1.224,-0.302
42.9,54,1.188,-0.356
43.38,54,1.146,-0.397
69.8,27,2.162,0.518
70.04,27,2.14,0.518
70.28,27,2.182,0.496
70.74,27,2.193,0.449
70.98,27,2.184,0.453
71.22,27,2.167,0.454
71.46,27,2.229,0.379
71.92,27,2.212,0.372
72.16,27,2.215,0.386
72.86,27,2.195,0.296
73.1,63,4.471,0.129
73.1,27,2.187,0.296
73.34,27,2.205,0.242
74.04,9,5.993,0.016
74.04,5,4.617,0.483
74.28,5,4.617,0.489
74.52,27,2.179,0.174
74.76,5,4.854,0.337
75.48,45,7.427,-0.243
75.48,9,5.867,-0.151
75.48,27,2.163,0.056
75.48,23,4.617,0.219
75.48,18,5.521,0.376
75.74,18,5.51,0.38
75.98,9,5.747,-0.157
75.98,5,4.746,0.342
75.98,18,5.414,0.381
76.22,27,2.105,0.06
76.7,45,7.234,-0.317
76.7,9,5.632,-0.224
76.7,27,2.066,-0.012
76.7,5,4.709,0.287
76.94,27,2.07,-0.015
76.94,5,4.704,0.285
76.94,61,3.076,0.487
77.18,45,7.234,-0.322
77.18,9,5.632,-0.228
77.18,63,4.144,-0.204
77.18,27,2.042,-0.017
77.18,5,4.693,0.288
77.18,18,5.576,0.313
77.18,61,3.046,0.489
77.66,27,1.992,-0.095
77.66,5,4.682,0.221
77.9,45,6.877,-0.422
77.9,27,1.983,-0.113
77.9,81,3.712,0.012
77.9,5,4.693,0.203
77.9,18,5.654,0.222
77.9,61,3.143,0.4
78.16,27,1.978,-0.115
78.16,72,6.877,-0.078
78.16,32,5.867,0.002
78.16,81,3.712,0.01
78.16,5,4.642,0.207
78.16,18,5.747,0.229
78.16,61,3.132,0.401
78.64,27,1.923,-0.132
78.64,81,3.665,0.001
78.64,5,4.602,0.196
78.64,61,3.109,0.383
78.88,27,1.906,-0.154
78.88,72,6.554,-0.111
78.88,32,5.747,-0.034
78.88,81,3.669,-0.016
78.88,5,4.617,0.181
78.88,18,5.521,0.192
78.88,61,3.113,0.372
79.12,45,6.632,-0.475
79.12,27,1.887,-0.169
79.12,32,5.632,-0.048
79.12,81,3.665,-0.032
79.12,5,4.607,0.171
79.12,61,3.109,0.362
79.36,27,1.862,-0.18
79.36,32,5.747,-0.058
79.36,81,3.624,-0.043
79.36,5,4.617,0.163
79.36,61,3.109,0.359
79.6,27,1.845,-0.189
79.6,72,6.58,-0.148
79.6,81,3.588,-0.048
79.6,18,5.521,0.155
79.6,5,4.513,0.161
79.6,61,3.096,0.35
79.84,27,1.833,-0.192
79.84,72,6.404,-0.155
79.84,81,3.581,-0.049
79.84,5,4.471,0.162
79.84,61,3.08,0.348
80.08,27,1.813,-0.184
80.08,81,3.586,-0.044
80.08,18,5.521,0.167
80.08,5,4.471,0.175
80.08,61,3.052,0.36
80.32,45,6.404,-0.492
80.32,27,1.794,-0.188
80.32,32,5.632,-0.06
80.32,81,3.529,-0.046
80.32,18,5.521,0.161
80.32,5,4.401,0.175
80.32,61,3.039,0.359
80.56,27,1.815,-0.173
80.56,81,3.573,-0.051
80.56,18,5.521,0.156
80.56,5,4.401,0.175
80.56,61,3.044,0.368
80.8,27,1.773,-0.191
80.8,72,6.404,-0.154
80.8,81,3.517,-0.05
80.8,18,5.414,0.162
80.8,5,4.388,0.178
80.8,61,3.017,0.358
81.04,45,6.404,-0.505
81.04,27,1.745,-0.2
81.04,72,6.404,-0.157
81.04,81,3.498,-0.053
81.04,18,5.414,0.159
81.04,5,4.326,0.181
81.04,61,2.996,0.358
81.28,45,6.404,-0.495
81.28,27,1.725,-0.196
81.28,81,3.463,-0.044
81.28,18,5.414,0.164
81.28,5,4.269,0.191
81.28,61,2.961,0.366
81.52,27,1.729,-0.186
81.52,81,3.529,-0.029
81.52,18,5.414,0.171
81.52,5,4.334,0.199
82.02,45,6.261,-0.512
82.02,27,1.673,-0.213
82.02,72,6.261,-0.159
82.02,81,3.436,-0.054
82.02,18,5.38,0.155
82.02,5,4.205,0.193
82.02,61,2.922,0.363
82.26,27,1.652,-0.214
82.26,81,3.395,-0.049
82.26,18,5.323,0.169
82.26,5,4.17,0.201
82.26,61,2.899,0.368
82.5,27,1.64,-0.211
82.5,81,3.395,-0.046
82.5,18,5.312,0.17
82.5,5,4.114,0.205
82.5,61,2.884,0.372
82.74,45,6.261,-0.506
82.74,27,1.66,-0.201
82.74,72,6.332,-0.157
82.74,81,3.39,-0.049
82.74,18,5.312,0.167
82.74,5,4.144,0.208
82.74,61,2.892,0.365
82.98,27,1.622,-0.216
82.98,18,5.414,0.151
82.98,61,2.892,0.358
83.46,27,1.568,-0.233
83.46,81,3.32,-0.056
83.46,18,5.312,0.164
83.46,5,4.027,0.214
83.46,61,2.819,0.373
83.7,63,3.486,-0.424
83.7,72,6.261,-0.163
83.7,81,3.31,-0.056
83.7,18,5.292,0.166
83.7,5,3.971,0.219
83.7,61,2.809,0.376
83.94,27,1.559,-0.224
83.94,81,3.325,-0.051
83.94,18,5.302,0.162
83.94,5,4.027,0.22
83.94,61,2.811,0.377
84.18,72,6.261,-0.173
84.18,81,3.279,-0.066
84.18,32,5.214,-0.044
84.18,18,5.214,0.159
84.18,5,3.961,0.219
84.18,61,2.786,0.369
84.42,45,6.124,-0.527
84.42,27,1.509,-0.244
84.42,72,6.124,-0.165
84.42,23,4.401,-0.08
84.42,81,3.258,-0.06
84.42,32,5.119,-0.039
84.42,18,5.222,0.165
84.42,5,3.943,0.228
84.42,61,2.764,0.378
84.68,45,6.124,-0.529
84.68,27,1.485,-0.248
84.68,23,4.401,-0.081
84.68,81,3.219,-0.06
84.68,32,5.119,-0.039
84.68,18,5.182,0.163
84.68,5,3.863,0.235
84.68,61,2.734,0.38
84.92,63,3.403,-0.437
84.92,27,1.467,-0.253
84.92,90,8.074,-0.192
84.92,72,6.124,-0.175
84.92,81,3.22,-0.067
84.92,18,5.169,0.159
84.92,5,3.881,0.233
84.92,61,2.731,0.377
85.16,27,1.464,-0.258
85.16,72,6.124,-0.176
85.16,23,4.401,-0.092
85.16,81,3.199,-0.072
85.16,32,5.119,-0.036
85.16,18,5.119,0.156
85.16,5,3.842,0.235
85.16,61,2.735,0.367
85.4,45,5.993,-0.541
85.42,63,3.364,-0.44
85.42,27,1.431,-0.264
85.42,90,7.631,-0.196
85.42,72,6.124,-0.167
85.42,23,4.334,-0.089
85.42,81,3.187,-0.069
85.42,32,5.073,-0.034
85.42,18,5.138,0.159
85.42,5,3.82,0.243
85.42,61,2.691,0.381
85.64,27,1.442,-0.242
85.64,90,7.631,-0.196
85.64,23,4.334,-0.089
85.64,81,3.172,-0.068
85.64,32,5.119,-0.027
85.64,18,5.134,0.161
85.64,5,3.811,0.248
85.64,61,2.691,0.377
85.9,27,1.39,-0.266
85.9,72,5.993,-0.175
85.9,23,4.334,-0.085
85.9,81,3.132,-0.065
85.9,32,5.05,-0.024
85.9,18,5.112,0.164
85.9,5,3.786,0.258
85.9,61,2.65,0.391
86.12,27,1.383,-0.267
86.12,72,5.993,-0.175
86.14,23,4.334,-0.089
86.14,81,3.123,-0.067
86.14,32,5.028,-0.023
86.14,18,5.11,0.164
86.14,5,3.761,0.258
86.14,61,2.644,0.392
86.36,27,1.36,-0.276
86.36,23,4.269,-0.097
86.36,81,3.114,-0.076
86.36,32,5.028,-0.03
86.36,18,5.053,0.156
86.38,5,3.751,0.259
86.38,61,2.628,0.385
86.86,32,4.939,-0.041
86.86,61,2.62,0.373
87.1,81,3.041,-0.101
87.1,61,2.591,0.369
87.34,27,1.298,-0.304
87.34,72,5.867,-0.207
87.34,81,3.033,-0.099
87.34,32,4.854,-0.041
87.34,18,5.028,0.137
87.34,5,3.665,0.26
87.34,61,2.584,0.375
87.58,63,3.109,-0.488
87.58,27,1.27,-0.313
